,Coauthor,Paper,Journal,AuthorID,PaperNO,PaperID,Author
811,Y Chen; J G Liu ; Jen-Chu Liu ; Maria C Yuang,DMTS: A Distributed Multimedia Teleworking System ,Multimedia Tools and Applications,37,2,811,YChen
812,Y Chen; Maria C Yuang,An efficient terminal-pair reliability algorithm for network management ,LCN IEEE Conference Local Computer Networks,37,3,812,YChen
813,Y Chen; J G Liu ; Jen-Chu Liu ; Maria C Yuang,DMTS: a distributed multimedia teleworking system ,LCN IEEE Conference Local Computer Networks,37,4,813,YChen
814,Y Chen; ,A Construction of Difference Sets ,Designs Codes and Cryptography,38,1,814,YChen
815,Y Chen; ,On a Family of Covering Extended Building Sets ,Designs Codes and Cryptography,38,2,815,YChen
816,Y Chen; Qing Xiang ; Surinder K Sehgal,An Exponent Bound on Skew Hadamard Abelian Difference Sets ,Designs Codes and Cryptography,38,3,816,YChen
817,Y Chen; K T Arasu,A Difference Set in ,Designs Codes and Cryptography,38,4,817,YChen
818,Y Chen; Rajive Bagrodia ; Vikas Jha,A Multidimensional Study on the Feasibility of Parallel Switch-Level Circuit Simulation ,Workshop Parallel and Distributed Simulation,39,1,818,YChen
819,Y Chen; Rajive Bagrodia,Shared Memory Implementation of a Parallel Switch-Level Circuit Simulator ,Workshop Parallel and Distributed Simulation,39,2,819,YChen
820,Y Chen; Bruce Kwan ; Jay Martin ; Mario Gerla ; Prasasth Palnati ; Rajive Bagrodia ; Simon Walton,Parallel Simulation of a High-Speed Wormhole Routing Network ,Workshop Parallel and Distributed Simulation,39,3,820,YChen
821,Y Chen; Ha Yoon Song ; Jay Martin ; Mineo Takai ; Rajive Bagrodia ; Richard A Meyer ; Xiang Zeng,Parssec: A Parallel Simulation Environment for Complex Systems ,IEEE Computer,39,4,821,YChen
822,Yuh-Shyan Chen;Tong-Ying Juang;Ying-Ying Shen," Congestion-Free Embedding of n-k Spanning Trees in an Arrangement Graph, ",Journal of Systems Architecture,3,10,822,YChen
823,Yuh-Shyan Chen;Tong-Ying Juang;Ying-Ying Shen," Congestion-Free Embedding of n-k Spanning Trees in an Arrangement Graph, ", National Computer Symposium Workshop Parallel and Distributed Systems Tamkang Univ R O C III,3,11,823,YChen
824,Yuh-Shyan Chen;Tong-Ying Juang;En-Huai Tseng," Efficient Broadcast in an Arrangement Graph Using Multiple Spanning Trees, ",IEICE Transactions Fundamentals of Electronic Communications and Computer Science E A,3,12,824,YChen
825,Yuh-Shyan Chen;En-Huai Tseng;Tong-Ying Juang," Efficient Broadcast in an Arrangement Graph Using Multiple Spanning Trees, ", th Int l Conf Applications of High Performance Computers Engineering Maui,3,13,825,YChen
826,Yuh-Shyan Chen," Efficient Multi-Node Broadcasting in an Arrangement Graph Using Multiple Spanning Trees, ",will be to Journal of Systems Architecture,3,14,826,YChen
827,Yuh-Shyan Chen;Jang-Ping Sheu," A Fault-Tolerant Reconfiguration Scheme in the Faulty Star Graph, ",Journal of Information Science and Engineering,3,15,827,YChen
828,Yuh-Shyan Chen;Jang-Ping Sheu," A Fault-Tolerant Reconfiguration Scheme in the Faulty Star Graph, ",Proceedings of the IEEE Second International Conference Algorithms Architectures for Parallel Processing ICA PP,3,16,828,YChen
829,Yuh-Shyan Chen;Jung-Yu Chien, A Fast Code Assignment Strategy for W-CDMA Rotated-OVSF Tree Code-Locality Capability , is to ICS International Conference Supercomputing International Computer Symposium National Dong Hwa University Hualien,3,17,829,YChen
830,Yuh-Shyan Chen;Tong-Ying Juang;Yu-Ting Yu," A Spiral-Multi-Path QoS Routing Protocol in a Wireless Mobile Ad-Hoc Network, ", The th International Conference Information Networking Cheju Island Korea,3,50,830,YChen
831,Yuh-Shyan Chen;Chih-Yung Chang;Chun-Bo Kuo," A Generalized Fault-Tolerant Sorting Algorithm on Product Networks, ",Journal of Systems Architecture Paper JSA S SCI Scalable Coherent Interface,3,18,831,YChen
832,Yuh-Shyan Chen;Wu-Chen Chen;Chao-Yu Chiang," A TDMA-Based QoS Routing Time-Slot Reuse Capability for Wireless Mobile Ad-Hoc Networks, ", International Conference Communications,3,51,832,YChen
833,Chih-Yung Chang Yuh-Shyan Chen;Chun-Bo Kuo," A Generalized Fault-Tolerant Sorting Algorithm on Product Networks, ",Tamsui Journal of Mathematical Sciences,3,19,833,YChen
834,Yuh-Shyan Chen;Jang-Ping Sheu," Tolerating Faults in Injured Hypercubes Using Maximal Fault-Free Subcube-Ring, ",Parallel Computing,3,52,834,YChen
835,Yuh-Shyan Chen;Jang-Ping Sheu;Yu-Chee Tseng, Toward Optimal Ring Embedding in the Faulty Star Graph ,International Conference Parallel and Distributed Processing Techniques and Applications PDPTA Parallel and Distributed Processing Techniques and Applications Las Vegas II,3,53,835,YChen
836,Y Chen;Chao-Yu Chiang ; Jang-Ping Sheu ; Tai-Chien Kao,A Mobile Scaffolding-Aid-Based Bird-Watching Learning System ,WMTE Wireless and Technologies Education,3,54,836,YChen
837,Y Chen;Chiou-Jyu Chang ; Tong-Ying Juang ; Yu-Chee Tseng,"Congestion-free, dilation- embedding of complete binary trees into star graphs ",Networks,3,1,837,YChen
838,Po-Chih Huang;Yuh-Shyan Chen;Chih-Yung Chang," Dynamic Channel Assignment and Reassignment Protocols for Exploiting Channel Reuse Opportunities in Wireless Ad-Hoc Networks, ",Journal of Information Technology and Society,3,55,838,YChen
839,Y Chen;Chih-Yung Chang ; Jang-Ping Sheu,Efficient Implementation of Barrier Synchronziation in Workhole Routed Hypercube Multicomputers ,J Parallel Distrib Comput,3,2,839,YChen
840,Y Chen;Ching-Jang Huang ; Tzung-Shi Chen,SOM: Spiral-Fat-Tree-Based On-Demand Multicast Protocol in a Wireless Ad-Hoc Network ,ICOIN International Conference Information Networking,3,56,840,YChen
841,Y Chen;Chih-Yung Chang ; Jang-Ping Sheu,Fault-Tolerant Sorting Algorithm on Hypercube Multicomputers ,ICPP International Conference Parallel Processing,3,3,841,YChen
842,Y Chen;Tong-Ying Juang ; Ying-Ying Shen,Multi-Node Broadcasting in an Arrangement Graph Using Multiple Spanning Trees ,ICPADS International Conference Parallel and Distributed Systems,3,57,842,YChen
843,Y Chen;Chih-Yung Chang ; Jang-Ping Sheu,Fault-Tolerant Sorting Algorithm on Hypercube Multicomputers ,J Parallel Distrib Comput,3,4,843,YChen
844,Tong-Ying Juang;Yu-Chee Tseng;Yuh-Shyan Chen;Chih-Chyang Tsai," An Adaptive Processor Allocation Strategy in a Partitionable Two-Dimensional Buddy System, ",Proceedings of IEEE Third International Conference Algorithms Architectures for Parallel Processing ICA PP,3,58,844,YChen
845,Chih-Yung Chang;Yuh-Shyan Chen;Chun-Bo Kuo," A Generalized Fault-Tolerant Sorting Algorithm on Product Networks, ", National Computer Symposium Workshop Parallel and Distributed Systems Tamkang Univ R O C III,3,5,845,YChen
846,Chih-Yung Chang;Yuh-Shyan Chen;Chun-Bo Kuo," A Generalized Fault-Tolerant Sorting Algorithm on Product Networks, ", th Int l Conf Applications of High Performance Computers Engineering Maui,3,6,846,YChen
847,Tong-Ying Juang;Yuh-Shyan Chen, An Efficient Recovery Algorithm for Distributed Mobile Computing Systems , Proceedings of IPCCC th IEEE Int l Performance Computing and Communications Conf,3,59,847,YChen
848,Yuh-Shyan Chen;Yuan-Chun Lin," A Broadcast-VOD Protocol in an Integrated Wireless Mobile Network, ",Journal of Internet Technology,3,7,848,YChen
849,Yuh-Shyan Chen;Yuan-Chun Lin," A Broadcast-VOD Protocol in an Integrated Wireless Mobile Network, ", International Computer Symposium Workshop Computer Networks Internet and Multimedia National Chung Cheng University,3,8,849,YChen
850,Yuh-Shyan Chen;Tong-Ying Juang;En-Huai Tseng," Congestion-Free Embedding of Multiple Spanning Trees in an Arrangement Graph, ",International Conference Parallel and Distributed Systems ICPADS International Conference Parallel and Distributed Systems Tainan R O C,3,9,850,YChen
851,Yuh-Shyan Chen;Han-Gu Tsai," A Hexagonal-Tree TDMA-Based QoS Multicasting for Wireless Mobile Ad-Hoc Networks, ",is to ICS International Conference Supercomputing International Computer Symposium National Dong Hwa University Hualien,3,20,851,YChen
852,Tzung-Shi Chen;Yuh-Shyan Chen;H -W Tsai," A Hierarchy-Based Multicast Protocol for Wireless Ad-Hoc Networks, ",submit to Computer Networks,3,21,852,YChen
853,Tzung-Shi Chen;Yuh-Shyan Chen;Hua-Wen Tsai," A Hierarchy-Based Multicast Protocol for Wireless Mobile Ad-Hoc Networks, ",Proceedings of IEEE ICON The th IEEE International Conference Networks,3,22,853,YChen
854,Yuh-Shyan Chen;Jang-Ping Sheu;Yu-Chee Tseng," A Long-Ring Embedding Scheme in the Faulty Star Graph, ",Proceedings of the National Science Council R O C Part A Physical Science and Engineering,3,23,854,YChen
855,Yuh-Shyan Chen;Yu-Chee Tseng;Tong-Ying Juang;Chiou-Jyu Chang," Embedding a Complete Binary Tree Dilation Two and Congestion Free in Star Graphs, ",Proceedings of the IEEE Third International Conference Algorithms Architectures for Parallel Processing ICA PP,3,24,855,YChen
856,Yuh-Shyan Chen;Michelle Tai-Chien Kao;Jang-Ping Sheu;Chao-Yu Chiang," A Mobile Scaffolding-Aid-Based Bird-Watching Learning System, ",will be to Journal of Computer Assisted Learning SSCI Journal,3,25,856,YChen
857,Yuh-Shyan Chen;Michelle Tai-Chien Kao;Jang-Ping Sheu;Chao-Yu Chiang," A Mobile Scaffolding-Aid-Based Bird-Watching Learning System, ", IEEE International Workshop Wireless and Technologies Education,3,26,857,YChen
858,Che-Yi Chen ; Yu-Chee Tseng,Multi-node Broadcasting in All-Ported -D Wormhole-Routed Torus Using Aggregation-then-Distribution Strategy ,ISHPC High Performance Computing,3,27,858,YChen
859,Tong-Ying Juang;Yuh-Shyan Chen;Yu-Li Chang," An Efficie nt Recovery Algorithm in Mobile Computing Systems, ",Proceedings of The th Computing Workshop National Chiao Tung University R O C,3,60,859,YChen
860,Yuh-Shyan Chen," Multi-Node Broadcasting in All-Ported -D Wormhole-Routed Torus Using Aggregation-then-Distribution Strategy, ",IEICE Transactions Fundamentals of Electronic Communications and Computer Science,3,28,860,YChen
861,Tong-Ying Juang;Yuh-Shyan Chen;C -C Tsai," An Efficient Submesh Allocation Strategy in Mesh Networks, ",Journal of Information Management,3,61,861,YChen
862,Yuh-Shyan Chen;Che-Yi Chen," Multi-Node Broadcasting in a Wormhole-Routed -D Torus Using Aggregation-then-Distribution Strategy, ",IEE Proceedings Computers and Digital Techniques,3,29,862,YChen
863,S -Y Ni;Y -C Tseng;Yuh-Shyan Chen;J -P Sheu," The Broadcast Storm Problem in a Mobile Ad Hoc Network, ",Proceedings of the MobiCom,3,62,863,YChen
864,Jang-Ping Sheu;Yuh-Shyan Chen;Chih-Yung Chang," Fault-Tolerant Sorting Algorithm on Hypercube Multicomputers, ",Journal of Parallel and Distributed Computing,3,63,864,YChen
865,Jang-Ping Sheu;Yuh-Shyan Chen;Chih-Yung Chang," Fault-Tolerant Sorting Algorithm on Hypercube Multicomputers, ",Proceddings of the th International Conference Parallel Processing ICPP International Conference Parallel Processing III,3,64,865,YChen
866,Y Chen;Jang-Ping Sheu ; Yau-Wen Nian,An Energy-Efficient Diagonal-Based Directed Diffusion for Wireless Sensor Networks ,ICPADS International Conference Parallel and Distributed Systems,3,65,866,YChen
867,Y Chen;Jang-Ping Sheu ; Sze-Yao Ni ; Yu-Chee Tseng,The Broadcast Storm Problem in a Mobile ad hoc Network ,MOBICOM Computing and Networking,3,66,867,YChen
868,Y Chen;Jang-Ping Sheu ; Sze-Yao Ni ; Yu-Chee Tseng,The Broadcast Storm Problem in a Mobile Ad Hoc Network ,Wireless Networks,3,67,868,YChen
869,Y Chen;Jang-Ping Sheu,Tolerating Faults in Faulty Hypercubes Using Maximal Fault-Free Subcube-Ring ,Euro Par,3,68,869,YChen
870,Y Chen;Jang-Ping Sheu,Tolerating Faults in Injured Hypercubes Using Maximal Fault-Free Subcube-Ring ,Parallel Computing,3,69,870,YChen
871,Yuh-Shyan Chen;Che-Yi Chen;Yu-Chee Tseng," Multi-Node Broadcasting in a Wormhole-Routed -D Torus Using Aggregation-then-Distribution Strategy, ",ICPP International Conference Parallel Processing Workshops Group Communication IWGC Aizu,3,30,871,YChen
872,Yuh-Shyan Chen;Che-Yi Chen;Yu-Chee Tseng," Multi-Node Broadcasting in a Wormhole-Routed -D Torus Using Aggregation-then-Distribution Strategy, ",Proceedings of ISHPC K The Third International Symposium High Performance Computing Yoyogi Tokyo,3,31,872,YChen
873,Che-Yi Chen ; Yu-Chee Tseng,Multi-Node Broadcasting in a Wormhole-Routed -D Torus Using an Aggregation-then-Distribution Strategy ,ICPP International Conference Parallel Processing Workshops,3,32,873,YChen
874,Yuh-Shyan Chen;Tong-Ying Juang;Ying-Ying Shen," Multi-Node Broadcasting in an Arrangement Graph Using Multiple Spanning Trees, ", IEEE Seventh International Conference Parallel and Distributed Systems Iwate,3,33,874,YChen
875,Tzung-Shi Chen;Chih-Yung Chang;Yuh-Shyan Chen," Mining Trip Traversal Patterns on the Internet, ",submit to Journal of Data Knowledge Engineering,3,34,875,YChen
876,Tzung-Shi Chen;Chih-Yung Chang;Yuh-Shyan Chen," Mining Trip Traversal Patterns on the Internet, ", International Conference Internet Computing,3,35,876,YChen
877,Yuh-Shyan Chen;Tong-Ying Juang;Yun-Yun Cheng," Exploiting Cell Converge for Voice Communication Using Combining Automatic-Repeated-Request and Slow-Frequency-Hopping Stratiges, ",Tamsui Journal of Mathematical Sciences,3,36,877,YChen
878,Yuh-Shyan Chen;Kuan-Chang Lai," MESH: Multi-Eye Spiral-Hopping Protocol in a Wireless Ad Hoc Network, ",IEICE Transactions Communications E B,3,37,878,YChen
879,Jang-Ping Sheu;Yuh-Shyan Chen," Tolerating Faults in Injured Hypercubes Using Maximal Fault-Free Subcube-Ring, ",Proceedings of the International Conference Parallel Processing Merging PARLE Parallel Architectures and Languages Europe and CONPAR Conference Algorithms and Hardware for Parallel Processing VAPP EURO PAR Stockholm,3,70,879,YChen
880,Yuh-Shyan Chen;Kuan-Chang Lai," MESH: Multi-Eye Spiral-Hopping Protocol in a Wireless Ad Hoc Network, ", IEEE Ninth International Conference Computer Communication and Network Las Vegas,3,38,880,YChen
881,Y -C Tseng;Yuh-Shyan Chen;T -Y Juang;C -J Chang," Congestion-Free, Dilation- Embedding of Complete Binary Trees in Star Graphs ", Networks,3,71,881,YChen
882,Yuh-Shyan Chen;Kuan-Chang Lai;Jang-Ping Sheu," MESH: Multi-Eye Spiral-Hopping Routing Protocol in a Wireless Ad Hoc Network, ",Proceedings of The th Computing Workshop Univ Tai Chung,3,39,882,YChen
883,Y Chen;E -H Tseng ; Tong-Ying Juang,Congestion-Free Embedding of Multiple Spanning Trees in an Arrangement Graph ,ICPADS International Conference Parallel and Distributed Systems,3,72,883,YChen
884,Y -C Tseng;S -Y Ni;Yuh-Shyan Chen;J -P Sheu," The Broadcast Storm Problem in a Mobile Ad Hoc Network, ",ACM Wireless Networks,3,73,884,YChen
885,Yuh-Shyan Chen;Yu-Chee Tseng;Jang-Ping Sheu;Po-Hsuen Kuo," On-Demand, Link-State, Multi-Path QoS Routing in a Wireless Mobile Ad-Hoc Network ", is to Compter Communications,3,40,885,YChen
886,Yuh-Shyan Chen;Yu-Chee Tseng;Jang-Ping Sheu;Po-Hsuen Kuo," On-Demand, Link-State, Multi-Path QoS Routing in a Wireless Mobile Ad-Hoc Network ", Proceedings of EW European Wireless,3,41,886,YChen
887,Yuh-Shyan Chen;Yun-Wen Ko;Ting-Lung Lin," An Energy-Efficient Diagonal-Based Directed Diffusion for Wireless Sensor Networks, ", regular paper Proceedings of IEEE ICPADS International Conference Parallel and Distributed Systems IEEE International Conference Parallel and Distributed Systems National Central University Chung Li,3,42,887,YChen
888,Yuh-Shyan Chen;Keng-Sheng Tai," A Near-Optimal Broadcast Algorithm in n, k -Star Graphs, ",submit to CSSE International Journal of Computer Systems Science Engineering,3,43,888,YChen
889,Yuh-Shyan Chen;Keng-Sheng Tai," A Near-Optimal Broadcasting in n, k -Star Graphs, ",Proceedings of SNPD ACIS The First Int l Conf Software Engineering Applied to Networking and Parallel Distributed Computing Reims,3,44,889,YChen
890,Yuh-Shyan Chen;Jang-Ping Sheu," A Reliable Sorting Algorithm on Hypercube Multicomputers, ",Journal of Parallel Algorithms and Applications,3,45,890,YChen
891,Yuh-Shyan Chen;Jang-Ping Sheu," A Reliable Sorting Algorithm on Hypercube Multicomputers, ",International Symposium Parallel Architecture Algorithms and Networks ISPAN Kanazawa,3,46,891,YChen
892,Yuh-Shyan Chen;Tzung-Shi Chen;Ching-Jang Huang," SOM: Spiral-Fat-Tree-Based On-Demand Multicast Protocol in a Wireless Ad-Hoc Network, ",Compter Communications,3,47,892,YChen
893,Yuh-Shyan Chen;Tzung-Shi Chen;Ching-Jang Huang," SOM: Spiral-Fat-Tree-Based On-Demand Multicast Protocol in a Wireless Ad-Hoc Network, ",Proceedings of IEEE ICOIN International Conference Information Networking The th International Conference Information Networking Beppu City,3,48,893,YChen
894,Yuh-Shyan Chen;Yu-Ting Yu," Spiral-Multi-Path QoS Routing Protocol in a Wireless Mobile Ad-Hoc Network, ",is to IEICE Transactions Communications,3,49,894,YChen
895,Y Chen; Kiran S Challapali ; Mahesh Balakrishnan,Extracting Coding Parameters from Pre-Coded MPEG- Video ,ICIP International Conference Image Processing,40,1,895,YChen
896,Y Chen; Kiran S Challapali,Fast Computation of Perceptually Optimal Quantization Matrices for MPEG- Intra Pictures ,ICIP International Conference Image Processing,40,2,896,YChen
897,Y Chen; Zhitao Lu,Cascaded Mpeg Rate Control for Simultaneous Improvement of Accuracy and Quality ,ICIP International Conference Image Processing,40,3,897,YChen
