"","Coauthor","Paper","Journal","AuthorID","PaperNO","PaperID"
"3796","J Smith;Jonathan D H Smith;","Demography and the canonical ensemble","Math Biosci Available online","24","29","3796"
"3797","Chi-Chang Chen;Jianer Chen","Vertex-disjoint routing in star graphs"," the First IEEE International Conference Algorithms and Architectures for Parallel Processing","24","3","3797"
"3798","J Lee;Chin-Wan Chung ; Seok-Ju Chun ; Seok-Lyong Lee","Dynamic Update Cube for Range-sum Queries ","VLDB Very Large Data Bases","24","3","3798"
"3799","J Smith;Jin-Young Choi","On the Unimodality and Combinatorics of Bessel Numbers ","Discrete Mathematics","24","3","3799"
"3800","S Lee; Chia-Ho Chen ; Horng-Ren Tsai ; Shi-Jinn Horng ; Shun-Shan Tsai ; Tzong-Wann Kao","Parallel Clustering Algorithms on a Reconfigurable Array of Processors with Wider Bus Networks ","ICPADS International Conference Parallel and Distributed Systems","24","3","3800"
"3801","Y Chen; Ching-Hwa Cheng ; Shambhu J Upadhyaya","A Comprehensive Reconfiguration Scheme for Fault-Tolerant VLSI/WSI Array Processors ","IEEE Trans Computers","24","3","3801"
"3802","J Smith;Jonathan D H Smith; A B Romanowska","Distributive lattices","generalizations and related non associative algebras J Math","24","30","3802"
"3803","J Smith;Jonathan D H Smith; A Pilitowska ; A B Romanowska","Affine spaces and algebras of subalgebras","Alg Univ","24","31","3803"
"3804","J Smith;Jonathan D H Smith;","Finite codes and groupoid words","Eur J Comb","24","32","3804"
"3805","J Smith;Jonathan D H Smith;","Finite distributive quasigroups","Math Proc Camb Phil Soc","24","33","3805"
"3806","J Smith;Jonathan D H Smith;","Finite equationally complete entropic quasigroups","Contributions to General Algebra eds H Kautschitsch W B M ller W N bauer Johannes Heyn Klagenfurt","24","34","3806"
"3807","J Smith;Jonathan D H Smith; A B Romanowska","From affine to projective geometry via convexity"," Universal Algebra and Lattice Theory ed S D Comer Springer Lecture Notes Mathematics","24","35","3807"
"3808","J Smith;Jonathan D H Smith; F A Hummer","Greedy loop transversal codes","metrics and lexicodes J Comb Math Comb Comp","24","36","3808"
"3809","J Smith;Jonathan D H Smith;","Greedy loop transversal codes conference report ","Proceedings of the Fortieth Annual Allerton Conference Communication Control and Computing University of","24","37","3809"
"3810","J Smith;Jonathan D H Smith; D -H Choi","Greedy loop transversal codes for correcting error bursts","Discrete Math Available online","24","38","3810"
"3811","J Smith;Jonathan D H Smith;","Homotopy and semisymmetry of quasigroups","Alg Univ Available online","24","39","3811"
"3812","Chi-Chang Chen;Jianer Chen"," A Linear Time Uniform Gap Algorithm,","Tatung Journal","24","4","3812"
"3813","J Lee;Chin-Wan Chung ; Guang-Ho Cha","A Model for-Nearest Neighbor Query Processing Cost in Multidimensional Data Space ","Inf Process Lett","24","4","3813"
"3814","J Smith;Jonathan D H Smith; A B Romanowska","Bisemilattices of subsemilattices","J Algebra","24","4","3814"
"3815","S Lee; Ruey-Chang Tsai ; Shi-Jinn Horng ; Woei-Jiunn Tsaur","An Efficient and Authenticated Group-Oriented Cryptoscheme Based on a Geometric Method in Internet Environments ","ICPADS International Conference Parallel and Distributed Systems","24","4","3815"
"3816","Y Chen; Shambhu J Upadhyaya","Reliability, Reconfiguration, and Spare Allocation Issues in Binary-Tree Architectures Based on Multiple-Level Redundancy ","IEEE Trans Computers","24","4","3816"
"3817","J Smith;Jonathan D H Smith; M F Hobart","Vector lattices and rooted trees","Alg Univ","24","40","3817"
"3818","J Smith;Jonathan D H Smith; M A Akivis","V V Goldberg","the occasion of his th birthday Webs and Quasigroups","24","41","3818"
"3819","J Smith;Jonathan D H Smith; M A Akivis","Vladislav V Goldberg","the occasion of his th birthday and years of scientific activity Webs and Quasigroups","24","42","3819"
"3820","J Smith;Jonathan D H Smith;","A left loop on the -sphere","J Alg Available online","24","43","3820"
"3821","J Smith;Jonathan D H Smith; F -L Hsu; F A Hummer","Logarithms, syndrome functions and the information rates of greedy loop transversal codes","J Comb Math Comb Comp","24","44","3821"
"3822","J Smith;Jonathan D H Smith;","Loops and quasigroups: Aspects of current work and prospects for the future","Comment Math Univ Carol Available online","24","45","3822"
"3823","J Smith;Jonathan D H Smith;","Loop transversal codes","Cubo invited expository paper","24","46","3823"
"3824","J Smith;Jonathan D H Smith;","Loop transversals to linear codes","J Comb Info and System Sciences","24","47","3824"
"3825","J Smith;Jonathan D H Smith;","Quasigroup actions: Markov chains","pseudoinverses and linear representations Southeast Asia Bulletin of Mathematics invited paper","24","48","3825"
"3826","J Smith;Jonathan D H Smith;","Quasigroup homogeneous spaces and linear representations","J Alg Available online","24","49","3826"
"3827","Chi-Chang Chen;Jianer Chen","Nearly Optimal One-to-Many Parallel Routing in Star Networks"," th International Parallel Processing Symposium","24","5","3827"
"3828","J Lee;Chin-Wan Chung ; Deok-Hwan Kim","Multi-dimensional Selectivity Estimation Using Compressed Histogram Information ","SIGMOD International Conference Management of Data Conference","24","5","3828"
"3829","J Smith;Jonathan D H Smith; A A Ungar","Abstract space-times and their Lorentz groups","J Math Phys Available online","24","5","3829"
"3830","S Lee; Horng-Ren Tsai ; Shi-Jinn Horng ; Shun-Shan Tsai ; Tzong-Wann Kao","Fundamental data movement operations and its applications on a hyper-bus broadcast network ","Parallel Computing","24","5","3830"
"3831","Y Chen; Shambhu J Upadhyaya","Modeling the Reliability of a Class of Fault-Tolerant VLSI/WSI Systems Based on Multiple-Level Redundancy ","IEEE Trans Computers","24","5","3831"
"3832","J Smith;Jonathan D H Smith;","Quasigroup permutation representations","Quasigroups and Related Systems Online abstract","24","50","3832"
"3833","J Smith;Jonathan D H Smith;","Quasigroups","association schemes and operators almost periodic functions Algebraic Extremal and Metric Combinatorics eds M M Deza P Frankl and I G University Press","24","51","3833"
"3834","J Smith;Jonathan D H Smith;","Quasigroups and quandles","Discrete Math Available online","24","52","3834"
"3835","J Smith;Jonathan D H Smith; J D Phillips","Quasiprimitivity and quasigroups","Bull Australian Math Soc","24","53","3835"
"3836","J Smith;Jonathan D H Smith; R Rossmanith","Alternative approaches to alternative algebras","Acta Sci Math","24","54","3836"
"3837","J Smith;Jonathan D H Smith; A B Romanowska","Embedding sums of cancellative modes into functorial sums of affine spaces"," Unsolved Problems Mathematics for the st Century A Tribute to Kiyoshi Is ki s th Birthday eds J M Abe and S Tanaka IOS Press","24","55","3837"
"3838","J Smith;Jonathan D H Smith;","A macroscopic approach to demography","J Math Biol Available online","24","56","3838"
"3839","J Smith;Jonathan D H Smith;","Modal theory","partial orders and digital geometry The Mathematical Foundations of Programming Semantics ed A Melton Springer Lecture Notes Computer Science","24","57","3839"
"3840","J Smith;Jonathan D H Smith;","Modes and Modals","Discuss Math Online abstract","24","58","3840"
"3841","J Smith;Jonathan D H Smith;","Multilinear algebras and Lie's theorem for formal n-loops","Arch Math","24","59","3841"
"3842","C Chen;Jianer Chen","Nearly Optimal One-to-Many Parallel Routing in Star Networks ","IEEE Trans Parallel Distrib Syst","24","6","3842"
"3843","J Lee;Chin-Wan Chung ; Deok-Hwan Kim ; Seok-Ju Chun ; Seok-Lyong Lee","Similarity Search for Multidimensional Data Sequences ","ICDE International Conference Data Engineering","24","6","3843"
"3844","J Smith;Jonathan D H Smith; K W Johnson","Characters of finite quasigroups","Eur J Comb","24","6","3844"
"3845","S Lee; Horng-Ren Tsai ; Shi-Jinn Horng ; Shun-Shan Tsai ; Tzong-Wann Kao","Solving an Algebraic Path Problem and Some Related Graph Problems on a Hyper-Bus Broadcast Network ","IEEE Trans Parallel Distrib Syst","24","6","3845"
"3846","Y Chen; Ching-Hwa Cheng ; Yung-Ci Chou","An Effective Reconfiguration Process for Fault-Tolerant VLSI/WSI Array Processors ","EDCC European Dependable Computing Conference","24","6","3846"
"3847","J Smith;Jonathan D H Smith;","Minimal trees of given search number","Discrete Math","24","60","3847"
"3848","J Smith;Jonathan D H Smith;","Exterior algebra representations of commutative Moufang loops","Arch Math","24","61","3848"
"3849","J Smith;Jonathan D H Smith;","Induced class functions are conditional expectations","Eur J Comb","24","62","3849"
"3850","J Smith;Jonathan D H Smith;","In defence of eponymy","Math Intelligencer","24","63","3850"
"3851","J Smith;Jonathan D H Smith;","Information theory and its applications to biology","finance and physics invited conference report Entropy electronic journal","24","64","3851"
"3852","J Smith;Jonathan D H Smith;","Wreath products along the period-doubling route to chaos","Ergodic Th and Dynamical Systems","24","65","3852"
"3853","J Smith;Jonathan D H Smith; J Y Choi","On the combinatorics of multi-restricted numbers","Ars Combinatoria","24","66","3853"
"3854","J Smith;Jonathan D H Smith;","On the dimension of finite permutation group actions","Beitr ge zur Algebra und Geometrie Available online","24","67","3854"
"3855","J Smith;Jonathan D H Smith;","On the evolution of semiotic capacity"," Semiotics Evolution Energy ed E Taborsky Shaker Verlag Aachen","24","68","3855"
"3856","J Smith;Jonathan D H Smith; G Czédli","On the uniqueness of Mal'cev polynomials","Colloq Math Soc J nos Bolyai Finite Algebra and Multiple valued Logic Szeged","24","69","3856"
"3857","C -C Chen;J Chen"," Nearly Optimal One-to-Many Routing in Star Networks,","IEEE Transactions Parallel and Distributed Systems","24","7","3857"
"3858","Dong-kun Jee ; Jung-sik Lee","Fuzzy-ARTMAP and Higher-Order Statistics Based Blind Equalization ","RSFDGrC","24","7","3858"
"3859","J Smith;Jonathan D H Smith; K W Johnson ; S Y Song","Characters of finite quasigroups VI: critical examples and doubletons","Eur J Comb","24","7","3859"
"3860","J Smith;Jonathan D H Smith;","On the nilpotence class of commutative Moufang loops","Math Proc Camb Phil Soc","24","70","3860"
"3861","J Smith;Jonathan D H Smith; J Y Choi","On the unimodality and combinatorics of Bessel numbers","Discrete Math Available online","24","71","3861"
"3862","J Smith;Jonathan D H Smith; A B Romanowska","On the structure of barycentric algebras","J Math","24","72","3862"
"3863","J Smith;Jonathan D H Smith; A B Romanowska","On the structure of subalgebra systems of idempotent entropic algebras","J Alg","24","73","3863"
"3864","J Smith;Jonathan D H Smith; A B Romanowska","On the structure of semilattice sums","Czech J Math","24","74","3864"
"3865","J Smith;Jonathan D H Smith; K W Johnson","A note on character induction in association schemes","Eur J Comb","24","75","3865"
"3866","J Smith;Jonathan D H Smith;","Entropy","character theory and centrality of finite quasigroups Math Proc Camb Phil Soc","24","76","3866"
"3867","J Smith;Jonathan D H Smith; D R Brooks","Entropy and information in evolving biological systems","Biology and Philosophy","24","77","3867"
"3868","J Smith;Jonathan D H Smith; M Saniga","Plane cubic curves","three webs and the dimensionality of space time Noetic J","24","78","3868"
"3869","J Smith;Jonathan D H Smith;","Permutation representations of loops","J Alg Available online","24","79","3869"
"3870","Chi-Chang Chen;Jianer Chen","One-to-many node-disjoint routing in star networks,"," Technical Report","24","8","3870"
"3871","J Lee;Seok-Lyong Lee","Block Histogram Compression Method for Selectivity Estimation in High-dimensions ","Journal of KIPS","24","8","3871"
"3872","J Smith;Jonathan D H Smith; K W Johnson","Characters of finite quasigroups V: linear characters","Eur J Comb","24","8","3872"
"3873","J Smith;Jonathan D H Smith;","Orbit decomposition of subset actions","Discrete Math Available online","24","80","3873"
"3874","J Smith;Jonathan D H Smith;","Regular orbits in powers of permutation representations","Arch Math Available online","24","81","3874"
"3875","J Smith;Jonathan D H Smith; X R Shen","Representation theory of comtrans algebras","J Pure and Appl Alg","24","82","3875"
"3876","J Smith;Jonathan D H Smith; B Im","Orthogonal ternary algebras and Thomas sums","Alg Colloq","24","83","3876"
"3877","J Smith;Jonathan D H Smith; L Thur","Subdifferentiation of monotone functions from semilattices to distributive lattices","Order","24","84","3877"
"3878","J Smith;Jonathan D H Smith; A B Romanowska","Subalgebra systems of idempotent entropic algebras","J Alg","24","85","3878"
"3879","J Smith;Jonathan D H Smith;","A second grammar of associators","Math Proc Camb Phil Soc","24","86","3879"
"3880","J Smith;Jonathan D H Smith;","Skein polynomials and entropic right quasigroups","Demonstr Math","24","87","3880"
"3881","J Smith;Jonathan D H Smith;","Some observations on the concepts of information-theoretic entropy and randomness"," Entropy electronic journal","24","88","3881"
"3882","J Smith;Jonathan D H Smith; A B Romanowska","Semilattice-based dualities","Studia Logica","24","89","3882"
"3883","C Chen;Jianer Chen","Optimal Parallel Routing in Star Graphs ","WG Workshop Graph Theoretic Concepts Computer Science","24","9","3883"
